City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
266,Kota Bahru,MY,2021-10-08 20:28:54,6.1333,102.2386,24.97,94,100,0.0
267,Flin Flon,CA,2021-10-08 20:28:55,54.7682,-101.865,13.91,35,20,3.6
268,Torquay,GB,2021-10-08 20:24:31,50.4638,-3.5143,16.58,96,63,0.89
269,Najran,SA,2021-10-08 20:28:55,17.4924,44.1277,27.36,41,100,5.62
270,Koutiala,ML,2021-10-08 20:28:56,12.3917,-5.4642,28.31,52,95,3.6
271,Mopti,ML,2021-10-08 20:28:57,14.6667,-4.0,34.73,17,100,4.08
272,Toora-Khem,RU,2021-10-08 20:28:57,52.4675,96.11,-3.34,93,94,1.01
273,Gagatli,RU,2021-10-08 20:28:58,42.8013,46.2916,0.44,93,73,1.03
274,Fort Nelson,CA,2021-10-08 20:28:58,58.8053,-122.7002,9.77,40,20,2.06
275,Chokurdakh,RU,2021-10-08 20:28:58,70.6333,147.9167,-14.28,92,84,3.46
276,Isangel,VU,2021-10-08 20:28:59,-19.55,169.2667,24.06,69,37,2.57
277,Vieques,PR,2021-10-08 20:28:59,18.425,-65.8329,32.36,62,40,7.72
278,Ilembo,TZ,2021-10-08 20:29:00,-9.25,33.3833,13.44,75,35,1.92
279,Kruisfontein,ZA,2021-10-08 20:29:00,-34.0033,24.7314,12.71,75,60,2.21
280,San Policarpo,PH,2021-10-08 20:29:01,12.1791,125.5072,25.23,89,100,6.19
281,Pontes E Lacerda,BR,2021-10-08 20:29:01,-15.2261,-59.3353,34.12,39,72,2.98
282,Grindavik,IS,2021-10-08 20:29:02,63.8424,-22.4338,9.97,100,75,6.17
283,Homer,US,2021-10-08 20:29:02,59.6425,-151.5483,6.94,87,90,0.0
284,Totness,SR,2021-10-08 20:29:03,5.8833,-56.3167,28.83,75,61,4.64
285,Lakhdenpokhya,RU,2021-10-08 20:29:03,61.5198,30.1992,9.34,84,100,4.9
286,Ancud,CL,2021-10-08 20:29:04,-41.8697,-73.8203,16.35,70,0,2.48
287,Baracoa,CU,2021-10-08 20:29:04,20.3467,-74.4958,28.13,80,34,2.45
288,Namatanai,PG,2021-10-08 20:29:04,-3.6667,152.4333,26.04,85,100,2.54
289,San Quintin,MX,2021-10-08 20:29:05,30.4833,-115.95,22.83,66,34,10.11
290,Zhangjiakou,CN,2021-10-08 20:29:05,40.81,114.8794,9.82,90,57,2.07
291,Zhireken,RU,2021-10-08 20:29:06,52.8249,117.3076,-0.73,66,100,0.29
292,Komsomolskiy,UZ,2021-10-08 20:29:06,40.4272,71.7189,12.68,82,22,3.09
293,Sibolga,ID,2021-10-08 20:29:07,1.7427,98.7792,24.82,85,99,1.4
294,Port Hawkesbury,CA,2021-10-08 20:29:07,45.6169,-61.3485,12.55,64,1,4.47
295,Pangai,TO,2021-10-08 20:29:07,-19.8,-174.35,27.06,69,20,2.57
296,Ayorou,NE,2021-10-08 20:29:08,14.7308,0.9174,34.33,11,21,3.76
297,Lowestoft,GB,2021-10-08 20:29:08,52.4752,1.7516,14.97,89,10,3.5
298,Caravelas,BR,2021-10-08 20:29:09,-17.7125,-39.2481,23.94,76,98,5.28
299,San Sebastian Villanueva,MX,2021-10-08 20:29:09,19.05,-97.7167,19.71,68,100,3.33
300,Waingapu,ID,2021-10-08 20:29:10,-9.6567,120.2641,24.4,82,69,1.75
301,Mogadishu,SO,2021-10-08 20:27:48,2.0371,45.3438,26.17,79,5,8.29
302,Mozarlandia,BR,2021-10-08 20:29:10,-14.7447,-50.5706,36.6,24,94,3.9
303,Denpasar,ID,2021-10-08 20:25:02,-8.65,115.2167,25.81,88,40,0.51
304,Hirara,JP,2021-10-08 20:29:11,24.8,125.2833,27.97,71,100,8.46
305,Barcelos,PT,2021-10-08 20:29:11,41.5388,-8.6151,20.16,85,73,2.04
306,Sola,VU,2021-10-08 20:29:12,-13.8833,167.55,26.58,81,87,8.43
307,Faya,SA,2021-10-08 20:29:12,18.3851,42.4509,21.06,48,100,7.02
308,Sasovo,RU,2021-10-08 20:29:13,54.3537,41.9199,4.76,65,0,1.47
309,Muleba,TZ,2021-10-08 20:29:13,-1.8397,31.6544,21.75,69,16,1.75
310,Yanam,IN,2021-10-08 20:29:14,16.7333,82.2167,24.83,94,96,1.05
311,Madzhalis,RU,2021-10-08 20:29:14,42.1217,47.8333,7.84,88,100,1.25
312,Ayan,RU,2021-10-08 20:29:14,56.45,138.1667,4.5,61,6,5.61
313,Oranjestad,AW,2021-10-08 20:29:15,12.524,-70.027,31.97,62,20,7.72
314,Newport,GB,2021-10-08 20:29:15,51.5877,-2.9984,16.54,90,68,1.52
315,Abonnema,NG,2021-10-08 20:29:16,4.7084,6.7931,24.16,87,92,2.64
316,Yarada,IN,2021-10-08 20:29:16,17.65,83.2667,28.18,89,40,2.06
317,Bandarbeyla,SO,2021-10-08 20:29:16,9.4942,50.8122,26.2,78,85,7.35
318,Emba,KZ,2021-10-08 20:29:17,48.8264,58.1442,6.41,49,3,2.09
319,Mangai,CD,2021-10-08 20:29:17,-4.05,19.5333,24.35,74,68,0.55
320,Karratha,AU,2021-10-08 20:29:17,-20.7377,116.8463,23.0,28,0,4.13
321,Blagoyevo,RU,2021-10-08 20:29:18,63.3667,47.9167,3.68,80,100,2.75
322,San Carlos De Bariloche,AR,2021-10-08 20:25:19,-41.1456,-71.3082,18.86,16,0,10.29
323,Dakar,SN,2021-10-08 20:25:17,14.6937,-17.4441,28.49,89,100,2.06
324,San Cristobal,VE,2021-10-08 20:26:12,7.7669,-72.225,27.1,69,43,2.47
325,Abu Samrah,SY,2021-10-08 20:29:19,35.3029,37.1841,21.9,23,0,2.61
326,Nosy Varika,MG,2021-10-08 20:29:19,-20.5833,48.5333,20.61,70,95,1.53
327,Miranda,CO,2021-10-08 20:29:20,3.2499,-76.2281,30.07,66,62,1.36
328,Hirna,ET,2021-10-08 20:29:20,9.2167,41.1,17.6,75,95,2.17
329,Havelock,US,2021-10-08 20:29:21,34.8791,-76.9013,27.75,80,84,4.02
330,Luanda,AO,2021-10-08 20:27:59,-8.8368,13.2343,24.0,83,40,5.66
331,Kulhudhuffushi,MV,2021-10-08 20:29:21,6.6221,73.07,27.84,81,48,7.6
332,Tazovskiy,RU,2021-10-08 20:29:22,67.4667,78.7,2.95,98,100,5.4
333,Manacapuru,BR,2021-10-08 20:29:22,-3.2997,-60.6206,29.32,67,96,0.34
334,Alvorada,BR,2021-10-08 20:29:23,-12.48,-49.1247,39.95,15,100,2.38
335,Vila,PT,2021-10-08 20:29:23,42.0304,-8.1588,14.86,82,43,0.56
336,Sorong,ID,2021-10-08 20:29:23,-0.8833,131.25,26.19,88,95,3.57
337,Kudahuvadhoo,MV,2021-10-08 20:29:24,2.6708,72.8944,28.75,68,15,6.14
338,Oranjemund,NA,2021-10-08 20:29:24,-28.55,16.4333,13.66,84,4,2.23
339,Sault Sainte Marie,CA,2021-10-08 20:25:49,46.5168,-84.3333,18.16,91,90,2.06
340,Nyurba,RU,2021-10-08 20:29:25,63.2842,118.3319,0.81,95,100,4.05
341,Zhaotong,CN,2021-10-08 20:29:25,27.3167,103.7167,14.01,97,100,2.4
342,Malindi,KE,2021-10-08 20:29:26,-3.2175,40.1191,25.54,83,0,7.45
343,Batticaloa,LK,2021-10-08 20:25:13,7.7102,81.6924,27.09,73,100,1.2
344,Vizinga,RU,2021-10-08 20:29:26,61.0749,50.1031,6.86,79,100,3.5
345,Galesong,ID,2021-10-08 20:29:27,-5.3166,119.3661,24.01,71,76,4.12
346,Mnogovershinnyy,RU,2021-10-08 20:29:27,53.9353,139.9242,-0.14,82,21,3.6
347,Zaysan,KZ,2021-10-08 20:29:28,47.4667,84.8667,1.1,49,5,1.61
348,Arman,RU,2021-10-08 20:29:28,59.7,150.1667,-2.23,66,40,2.92
349,Upernavik,GL,2021-10-08 20:29:29,72.7868,-56.1549,-3.1,50,100,2.27
350,Lamu,KE,2021-10-08 20:29:29,-2.2717,40.902,26.12,81,3,6.85
351,Araouane,ML,2021-10-08 20:29:30,18.9048,-3.5265,33.34,11,36,2.92
352,Birjand,IR,2021-10-08 20:29:30,32.8663,59.2211,16.26,21,0,2.06
353,Morros,BR,2021-10-08 20:29:31,-9.4467,-46.3003,38.66,13,15,2.68
354,Lavrentiya,RU,2021-10-08 20:29:31,65.5833,-171.0,1.49,91,100,8.0
355,Coahuayana,MX,2021-10-08 20:29:32,18.7333,-103.6833,33.71,61,57,2.74
356,Pangnirtung,CA,2021-10-08 20:29:32,66.1451,-65.7125,1.35,78,89,1.0
357,Nhulunbuy,AU,2021-10-08 20:25:19,-12.2333,136.7667,24.34,78,8,0.0
358,Guerrero Negro,MX,2021-10-08 20:29:33,27.9769,-114.0611,25.2,59,27,9.33
359,Tokur,RU,2021-10-08 20:29:33,53.1333,132.9,-2.79,91,100,1.41
360,Esna,EG,2021-10-08 20:29:34,25.2934,32.554,27.01,26,0,4.81
361,Bilibino,RU,2021-10-08 20:29:34,68.0546,166.4372,-16.8,98,81,1.62
362,Mantua,IT,2021-10-08 20:29:35,45.1667,10.7833,16.5,80,92,5.43
363,Mporokoso,ZM,2021-10-08 20:29:35,-9.3727,30.125,23.73,35,87,1.28
364,Dalmatovo,RU,2021-10-08 20:29:36,56.26,62.9362,4.42,58,2,4.79
365,Whithorn,JM,2021-10-08 20:29:36,18.2604,-78.0378,29.59,67,100,1.68
366,Hurghada,EG,2021-10-08 20:29:37,27.2574,33.8129,26.02,41,0,3.09
367,Semey,KZ,2021-10-08 20:29:37,50.4111,80.2275,5.02,76,17,3.15
368,Richards Bay,ZA,2021-10-08 20:29:38,-28.783,32.0377,20.34,89,56,3.8
369,Nome,US,2021-10-08 20:29:38,64.5011,-165.4064,3.04,87,90,9.77
370,Chebenki,RU,2021-10-08 20:29:39,51.9337,55.7077,3.86,64,4,3.03
371,Buchanan,LR,2021-10-08 20:29:39,5.8808,-10.0467,25.98,89,93,3.78
372,Rio Gallegos,AR,2021-10-08 20:29:40,-51.6226,-69.2181,12.03,22,20,16.98
373,Hofn,IS,2021-10-08 20:29:40,64.2539,-15.2082,9.11,90,99,3.22
374,Sioux Lookout,CA,2021-10-08 20:29:40,50.1001,-91.917,21.04,64,75,3.09
375,Saint-Georges,GD,2021-10-08 20:29:41,12.0564,-61.7485,28.82,79,75,5.14
376,Mount Gambier,AU,2021-10-08 20:29:41,-37.8333,140.7667,7.95,81,40,5.14
377,Kerman,IR,2021-10-08 20:29:41,30.2832,57.0788,16.92,31,0,2.06
378,Mucurapo,TT,2021-10-08 20:29:42,10.6667,-61.5333,30.07,71,38,1.02
379,Vaitape,PF,2021-10-08 20:29:42,-16.5167,-151.75,25.53,71,0,1.53
380,Yarmouth,US,2021-10-08 20:29:43,41.7057,-70.2286,21.09,79,1,6.26
381,Diffa,NE,2021-10-08 20:29:43,13.3154,12.6113,31.12,15,100,2.73
382,Vanimo,PG,2021-10-08 20:29:43,-2.6741,141.3028,25.73,90,71,3.0
383,Kharovsk,RU,2021-10-08 20:29:44,59.9642,40.1912,6.71,83,100,2.61
384,Panzhihua,CN,2021-10-08 20:29:44,26.5851,101.7128,19.5,95,90,0.68
385,Dauriya,RU,2021-10-08 20:29:45,49.9333,116.8667,4.15,93,100,6.13
386,Gujar Khan,PK,2021-10-08 20:29:45,33.2558,73.3026,24.79,47,0,1.85
387,Torbay,CA,2021-10-08 20:29:45,47.6666,-52.7314,7.54,86,90,7.2
388,Nanortalik,GL,2021-10-08 20:29:46,60.1432,-45.2371,3.3,60,10,1.59
389,Banjar,ID,2021-10-08 20:29:46,-8.19,114.9675,25.92,88,44,3.41
390,Chardara,KZ,2021-10-08 20:29:47,41.2547,67.9692,13.47,66,100,1.82
391,Tessalit,ML,2021-10-08 20:29:47,20.1986,1.0114,31.48,10,0,4.51
392,Kieta,PG,2021-10-08 20:29:47,-6.2167,155.6333,26.15,88,100,3.15
393,Flinders,AU,2021-10-08 20:29:48,-34.5833,150.8552,15.21,82,86,0.45
394,Olafsvik,IS,2021-10-08 20:29:48,64.8945,-23.7142,6.67,93,100,11.11
395,Cabrobo,BR,2021-10-08 20:29:49,-8.5142,-39.31,35.29,23,95,2.16
396,Zuenoula,CI,2021-10-08 20:29:49,7.4292,-6.0431,24.9,82,74,0.4
397,Panaba,MX,2021-10-08 20:29:50,21.2833,-88.2667,29.37,68,100,4.74
398,Bourail,NC,2021-10-08 20:25:09,-21.5667,165.4833,20.77,65,0,1.62
399,Adrar,MR,2021-10-08 20:29:50,20.5022,-10.0711,33.73,7,100,4.05
400,Jalu,LY,2021-10-08 20:29:51,29.0331,21.5482,26.19,23,0,3.28
401,Khandyga,RU,2021-10-08 20:29:51,62.6667,135.6,-5.51,97,73,1.71
402,Porto Nacional,BR,2021-10-08 20:29:52,-10.7081,-48.4172,33.0,22,78,0.35
403,San Patricio,US,2021-10-08 20:29:52,28.017,-97.5169,32.99,39,0,4.39
404,Nicholasville,US,2021-10-08 20:29:52,37.8806,-84.573,26.74,58,20,2.06
405,Napier,NZ,2021-10-08 20:29:53,-39.4833,176.9167,12.62,72,7,1.75
406,Coquimbo,CL,2021-10-08 20:27:56,-29.9533,-71.3436,16.85,59,20,6.69
407,Yatou,CN,2021-10-08 20:29:53,37.15,122.3833,19.12,92,100,3.07
408,Sao Joao Da Barra,BR,2021-10-08 20:29:54,-21.6403,-41.0511,22.05,69,100,3.58
409,Calarasi,MD,2021-10-08 20:29:54,47.2544,28.3081,9.53,48,100,2.29
410,Serafimovich,RU,2021-10-08 20:29:55,49.5786,42.736,4.14,41,0,2.54
411,Paciran,ID,2021-10-08 20:29:55,-6.8767,112.3761,25.74,76,69,3.27
412,Labrea,BR,2021-10-08 20:29:55,-7.2586,-64.7981,27.94,71,100,1.46
413,Zadar,HR,2021-10-08 20:29:56,44.1197,15.2422,15.36,55,20,9.26
414,Manta,EC,2021-10-08 20:27:18,-0.95,-80.7333,23.88,78,20,7.2
415,Kapit,MY,2021-10-08 20:29:57,2.0167,112.9333,23.57,98,96,0.32
416,Nachingwea,TZ,2021-10-08 20:29:57,-10.3833,38.7667,21.95,69,0,2.93
417,Marawi,PH,2021-10-08 20:29:58,7.9986,124.2928,19.25,94,100,1.2
418,Moerai,PF,2021-10-08 20:29:58,-22.4333,-151.3333,23.69,76,69,3.11
419,Bartica,GY,2021-10-08 20:29:58,6.4,-58.6167,25.18,90,100,1.94
420,Maxixe,MZ,2021-10-08 20:29:59,-23.8597,35.3472,21.0,68,0,4.67
421,Jati,PK,2021-10-08 20:29:59,24.3539,68.2671,28.0,71,0,3.96
422,Aksu,CN,2021-10-08 20:30:00,41.1231,80.2644,8.37,44,0,2.65
423,Moose Factory,CA,2021-10-08 20:30:00,51.2585,-80.6094,23.0,60,1,4.63
424,Butembo,CD,2021-10-08 20:30:01,0.15,29.2833,14.64,95,71,1.22
425,Nieuw Amsterdam,SR,2021-10-08 20:30:02,5.8833,-55.0833,34.09,74,75,4.12
426,Maltahohe,NA,2021-10-08 20:30:03,-24.8333,16.9833,16.94,19,0,4.52
427,Naze,JP,2021-10-08 20:30:04,28.3667,129.4833,25.01,82,90,8.11
428,Santiago Del Estero,AR,2021-10-08 20:30:05,-27.7951,-64.2615,31.82,28,71,4.01
429,Ust-Maya,RU,2021-10-08 20:30:06,60.4167,134.5333,-3.62,96,89,1.66
430,Chimbote,PE,2021-10-08 20:30:07,-9.0853,-78.5783,19.31,78,87,5.28
431,Ketchikan,US,2021-10-08 20:30:08,55.3422,-131.6461,9.26,87,90,5.66
432,Pedernales,DO,2021-10-08 20:30:08,18.0384,-71.744,29.25,70,11,1.39
433,Leningradskiy,RU,2021-10-08 20:29:18,69.3833,178.4167,-4.95,96,100,1.01
434,Lasa,IT,2021-10-08 20:30:09,46.6166,10.7002,10.49,93,39,0.3
435,Rocha,UY,2021-10-08 20:30:10,-34.4833,-54.3333,10.05,63,100,3.26
436,Aguilas,ES,2021-10-08 20:30:11,37.4063,-1.5829,23.45,78,37,1.67
437,Arbagar,RU,2021-10-08 20:30:12,51.9438,116.2805,2.29,55,100,0.59
438,Hukuntsi,BW,2021-10-08 20:30:12,-24.0,21.75,20.1,11,0,3.73
439,Mandalgovi,MN,2021-10-08 20:30:13,45.7625,106.2708,-0.62,95,99,9.14
440,Henties Bay,NA,2021-10-08 20:30:13,-22.116,14.2845,13.25,87,0,1.81
441,Petropavlovsk-Kamchatskiy,RU,2021-10-08 20:30:13,53.0452,158.6483,-0.67,64,75,4.0
442,Igrim,RU,2021-10-08 20:30:14,63.1906,64.4162,4.08,66,75,6.9
443,Balkanabat,TM,2021-10-08 20:30:14,39.5108,54.3671,12.48,25,21,0.95
444,Gladstone,AU,2021-10-08 20:30:15,-23.85,151.25,19.96,83,40,1.54
445,Mount Isa,AU,2021-10-08 20:30:15,-20.7333,139.5,17.87,36,0,0.0
446,Dwarka,IN,2021-10-08 20:30:15,22.2394,68.9678,28.42,78,11,3.06
447,Russell,US,2021-10-08 20:30:16,32.3502,-85.1999,30.54,54,20,2.57
448,Hami,CN,2021-10-08 20:30:16,42.8,93.45,2.87,38,1,2.3
449,Ilulissat,GL,2021-10-08 20:30:17,69.2167,-51.1,-2.99,36,1,4.12
450,Hobyo,SO,2021-10-08 20:30:17,5.3505,48.5268,25.49,85,11,10.39
451,Plast,RU,2021-10-08 20:30:17,54.3691,60.8136,3.3,57,1,3.2
452,Mehamn,NO,2021-10-08 20:30:18,71.0357,27.8492,0.97,86,75,2.06
453,Sao Sebastiao,BR,2021-10-08 20:30:18,-23.76,-45.4097,19.18,85,83,3.06
454,Daru,PG,2021-10-08 20:30:18,-9.0763,143.2092,26.22,89,96,6.32
455,Beaverlodge,CA,2021-10-08 20:30:19,55.2166,-119.4361,10.64,35,34,6.69
456,Mitsamiouli,KM,2021-10-08 20:30:19,-11.3847,43.2844,24.1,74,0,4.97
457,Rawson,AR,2021-10-08 20:30:20,-43.3002,-65.1023,23.98,20,0,3.21
458,Axim,GH,2021-10-08 20:30:20,4.8699,-2.2405,25.58,89,77,2.57
459,Coatzacoalcos,MX,2021-10-08 20:30:21,18.15,-94.4167,27.95,94,90,6.17
460,Conakry,GN,2021-10-08 20:30:21,9.538,-13.6773,27.04,83,75,2.06
461,Strezhevoy,RU,2021-10-08 20:30:22,60.7333,77.5889,6.99,79,100,7.64
462,Mimongo,GA,2021-10-08 20:30:22,-1.6195,11.6068,21.3,99,100,0.55
463,Arzgir,RU,2021-10-08 20:30:22,45.3728,44.2206,6.45,64,7,6.81
464,Dutlwe,BW,2021-10-08 20:30:23,-23.9833,23.9,22.62,11,0,3.53
465,Tocopilla,CL,2021-10-08 20:30:23,-22.092,-70.1979,19.53,65,18,6.27
466,Zhigansk,RU,2021-10-08 20:30:24,66.7697,123.3711,-3.86,94,100,11.38
467,Hovd,MN,2021-10-08 20:30:24,48.0056,91.6419,-1.48,49,3,1.2
468,Sangar,RU,2021-10-08 20:30:24,63.9242,127.4739,-6.88,87,66,1.8
469,Danjiangkou,CN,2021-10-08 20:30:25,32.5428,111.5086,14.6,91,100,1.06
470,Kikwit,CD,2021-10-08 20:30:25,-5.041,18.8162,22.56,88,99,0.3
471,Touros,BR,2021-10-08 20:30:26,-5.1989,-35.4608,28.5,78,97,6.98
472,Nabire,ID,2021-10-08 20:30:26,-3.3667,135.4833,24.95,88,100,1.24
473,Keti Bandar,PK,2021-10-08 20:30:27,24.1447,67.4497,27.44,81,0,3.67
474,Madang,PG,2021-10-08 20:30:27,-5.2246,145.7966,24.96,91,66,1.54
475,Luderitz,NA,2021-10-08 20:30:27,-26.6481,15.1594,13.68,72,0,4.8
476,Ternate,ID,2021-10-08 20:30:28,0.8,127.4,27.15,83,74,2.86
477,Saint Anthony,US,2021-10-08 20:30:28,45.0205,-93.218,24.39,76,20,0.45
478,Nkhotakota,MW,2021-10-08 20:30:29,-12.9274,34.2961,23.62,53,1,2.21
479,Diamantino,BR,2021-10-08 20:30:29,-14.4086,-56.4461,31.15,48,90,1.79
480,Clyde River,CA,2021-10-08 20:30:29,70.4692,-68.5914,1.13,93,75,4.63
481,Wembley,AU,2021-10-08 20:30:30,-31.9333,115.8,10.11,92,0,0.51
482,Kitimat,CA,2021-10-08 20:30:30,54.0524,-128.6534,9.21,27,100,1.53
483,Griffith,US,2021-10-08 20:30:31,41.5284,-87.4237,24.76,74,90,1.34
484,Hualmay,PE,2021-10-08 20:30:32,-11.0964,-77.6139,18.99,80,53,4.71
485,Bustamante,MX,2021-10-08 20:30:32,26.5333,-100.5,32.59,22,1,3.28
486,Leirvik,NO,2021-10-08 20:30:33,59.7798,5.5005,17.02,92,100,4.17
487,Seddon,AU,2021-10-08 20:30:33,-37.8068,144.8916,14.84,69,0,3.13
488,Avera,US,2021-10-08 20:30:34,33.194,-82.5271,28.17,73,59,0.58
489,Tilichiki,RU,2021-10-08 20:30:34,60.4667,166.1,-2.91,73,23,1.64
490,Palmer,US,2021-10-08 20:30:34,42.1584,-72.3287,23.35,60,40,0.0
491,Sampit,ID,2021-10-08 20:30:35,-2.5333,112.95,23.51,98,99,1.0
492,Piterka,RU,2021-10-08 20:30:35,50.6803,47.4454,5.49,60,13,2.63
493,Samarai,PG,2021-10-08 20:30:36,-10.6167,150.6667,26.91,85,58,6.96
494,Boyle,US,2021-10-08 20:30:36,37.6334,-84.8666,26.7,50,40,3.6
495,Llangefni,GB,2021-10-08 20:30:36,53.2556,-4.3106,16.48,88,75,3.6
496,Kilifi,KE,2021-10-08 20:30:37,-3.6305,39.8499,25.11,85,1,6.77
497,Dourbali,TD,2021-10-08 20:30:37,11.8091,15.8632,31.27,20,100,2.75
498,Banda Aceh,ID,2021-10-08 20:30:38,5.5577,95.3222,26.71,78,100,6.3
499,Baykit,RU,2021-10-08 20:30:38,61.67,96.37,2.9,98,100,4.24
500,Genhe,CN,2021-10-08 20:30:39,50.7833,121.5167,4.1,97,100,1.69
501,Vestmannaeyjar,IS,2021-10-08 20:30:39,63.4427,-20.2734,9.64,91,29,7.49
502,Dosso,NE,2021-10-08 20:30:39,13.049,3.1937,34.12,27,80,0.98
503,Narasannapeta,IN,2021-10-08 20:30:40,18.4167,84.05,26.08,88,9,1.83
504,Santa Cruz De La Palma,ES,2021-10-08 20:30:40,28.6835,-17.7642,23.08,78,20,6.17
505,Hasaki,JP,2021-10-08 20:30:41,35.7333,140.8333,21.27,90,71,5.43
506,Nayoro,JP,2021-10-08 20:30:41,44.3506,142.4578,7.8,85,65,0.69
507,Praia,CV,2021-10-08 20:30:41,14.9215,-23.5087,28.3,69,0,3.09
508,Kaeo,NZ,2021-10-08 20:30:42,-35.1,173.7833,15.18,97,89,3.24
509,Tautira,PF,2021-10-08 20:30:42,-17.7333,-149.15,27.01,74,19,0.68
510,Beyneu,KZ,2021-10-08 20:30:43,45.3167,55.2,7.54,32,80,3.99
511,Praia Da Vitoria,PT,2021-10-08 20:30:43,38.7333,-27.0667,21.14,78,20,2.69
512,Tirat Karmel,IL,2021-10-08 20:30:44,32.7617,34.9719,23.12,56,0,6.82
513,College,US,2021-10-08 20:30:44,64.8569,-147.8028,3.78,84,90,1.54
514,Sahuaripa,MX,2021-10-08 20:30:44,29.05,-109.2333,36.56,20,9,1.62
515,Novyy Urengoy,RU,2021-10-08 20:30:45,66.0833,76.6333,2.43,96,100,9.26
516,Islamkot,PK,2021-10-08 20:30:45,24.6997,70.177,29.26,58,3,4.81
517,Motihari,IN,2021-10-08 20:30:46,26.65,84.9167,24.04,75,0,2.0
518,Igarka,RU,2021-10-08 20:30:46,67.4667,86.5833,2.65,98,100,3.12
519,Kita,ML,2021-10-08 20:30:47,13.0349,-9.4895,27.68,58,87,2.23
520,Gainesville,US,2021-10-08 20:26:35,29.6516,-82.3248,29.19,73,75,0.45
521,Fortuna,US,2021-10-08 20:27:05,40.5982,-124.1573,17.88,59,72,1.34
522,Velletri,IT,2021-10-08 20:30:47,41.6692,12.7793,16.85,68,51,1.79
523,Ranong,TH,2021-10-08 20:30:48,9.9658,98.6348,25.62,90,100,7.18
524,Husavik,IS,2021-10-08 20:30:48,66.0449,-17.3389,5.95,93,99,3.19
525,Kenai,US,2021-10-08 20:30:49,60.5544,-151.2583,6.13,94,90,0.0
526,Soyo,AO,2021-10-08 20:30:49,-6.1349,12.3689,25.18,83,43,3.93
527,Ekhabi,RU,2021-10-08 20:30:50,53.5102,142.9671,4.59,75,75,6.29
528,Vila Real De Santo Antonio,PT,2021-10-08 20:30:50,37.195,-7.4177,21.25,55,0,2.87
529,Durban,ZA,2021-10-08 20:30:51,-29.8579,31.0292,20.01,83,0,0.89
530,Staroye Drozhzhanoye,RU,2021-10-08 20:30:51,54.7266,47.5677,4.15,66,0,2.87
531,Muros,ES,2021-10-08 20:30:51,42.7762,-9.0603,20.28,92,100,1.6
532,Itainopolis,BR,2021-10-08 20:30:52,-7.4469,-41.4783,33.68,23,93,1.94
